booking_time,booking_distance,booking_amount,actual_total_time,payment_method_name,item_total_cnt,item_unique_cnt,customer_id,merchant_id
2020-10-16 14:24:46.096476,3.92,6000,1170,pay2,1,1,380,13
2020-10-04 01:04:51.323404,3.2,5000,1121,pay3,1,1,109,22
2020-10-04 17:31:15.099895,2.12,6000,2232,pay3,2,1,339,31
2020-09-06 18:35:00.401472,2.29,6000,1457,pay3,1,1,317,49
2020-10-13 11:38:58.726534,2.83,12000,1548,pay1,5,4,188,13
2020-10-28 07:55:37.398335,1.95,9000,1283,pay1,3,3,497,26
2020-09-30 18:54:40.976859,2.5,6000,977,pay3,8,8,422,23
2020-10-13 14:47:20.508149,9.55,20000,1780,pay2,1,1,219,33
2020-09-13 06:53:08.203960,5.0,8000,1745,pay3,1,1,45,5
2020-10-14 00:09:38.303593,1.78,0,1370,pay3,3,3,494,21
2020-09-21 22:02:36.646296,3.67,12000,1024,pay2,4,4,475,16
2020-10-14 11:54:06.413723,3.19,6000,1533,pay1,1,1,285,4
2020-09-14 19:29:26.627604,2.78,6000,1920,pay1,1,1,36,21
2020-10-26 13:24:15.635540,0.8,6000,796,pay2,2,1,494,48
2020-10-11 12:47:27.677838,1.95,6000,1267,pay3,2,2,401,8
2020-09-18 11:26:03.861802,1.31,6000,509,pay1,2,2,56,13
2020-10-22 01:55:06.131575,2.4,0,1397,pay1,2,2,448,6
2020-09-08 14:51:08.511366,0.74,6000,1321,pay4,1,1,180,20
2020-10-07 19:50:45.990616,2.77,10000,1792,pay2,1,1,70,42
2020-10-28 11:46:09.086674,4.73,0,2077,pay1,11,5,312,36
2020-09-11 10:41:11.555794,3.3,12000,1864,pay1,2,2,173,38
2020-10-16 14:39:33.020227,3.78,10000,2745,pay2,1,1,195,11
2020-09-02 14:22:15.010340,2.65,6000,1378,pay2,1,1,426,37
2020-10-22 22:24:39.474607,3.5,0,1020,pay1,3,3,157,31
2020-09-24 18:44:20.123108,1.87,0,1309,pay1,1,1,382,42
2020-10-22 13:03:38.103130,3.46,0,1512,pay1,2,2,117,30
2020-10-01 15:19:10.320614,8.27,25000,2480,pay2,2,2,462,21
2020-09-17 11:00:07.972676,2.96,6000,691,pay3,1,1,430,49
2020-09-23 18:48:54.897708,5.12,10000,1157,pay1,1,1,410,49
2020-09-18 23:52:14.635288,2.02,6000,1456,pay2,1,1,335,43
2020-10-09 11:02:01.452302,9.25,7000,2083,pay1,3,3,48,27
2020-10-02 15:17:07.265489,5.52,0,1686,pay1,1,1,104,3
2020-09-21 11:25:25.705992,5.14,0,1762,pay3,1,1,190,32
2020-09-09 13:23:55.289881,5.66,1000,1733,pay4,5,5,208,16
2020-09-10 21:49:18.680724,1.41,6000,739,pay3,2,1,105,15
2020-09-16 20:16:30.135456,4.21,7000,1737,pay2,2,1,229,5
2020-09-08 12:38:25.019806,3.48,10000,1684,pay2,3,2,274,34
2020-09-01 18:06:05.343626,2.5,6000,1154,pay3,7,1,291,28
2020-10-01 11:22:05.840058,1.5,6000,1279,pay1,5,2,106,3
2020-09-21 22:13:47.166055,0.26,6000,2195,pay4,2,2,200,15
2020-10-14 10:30:45.312887,2.93,0,1184,pay1,2,1,76,12
2020-10-25 19:08:56.295565,1.74,6000,1099,pay1,1,1,132,30
2020-09-15 19:31:07.557184,1.79,5000,2151,pay2,6,5,157,22
2020-10-19 17:12:45.672329,4.34,14000,2112,pay1,3,2,227,12
2020-10-01 14:07:16.489915,2.03,6000,1218,pay2,6,5,51,47
2020-09-19 12:47:35.274236,2.44,6000,1517,pay1,7,2,166,28
2020-09-19 20:15:13.663027,3.23,0,2700,pay1,6,3,443,15
2020-09-02 18:52:27.534953,2.09,6000,1290,pay1,2,1,459,14
2020-10-18 13:26:40.678245,1.12,6000,2403,pay1,2,2,228,28
2020-10-10 17:20:54.866270,8.96,21000,8256,pay1,2,1,132,42
2020-10-16 08:37:20.786592,2.73,6000,835,pay4,7,2,120,5
2020-10-17 21:33:07.269477,0.39,6000,556,pay1,2,1,463,15
2020-09-15 17:46:14.487430,0.41,6000,796,pay1,1,1,476,17
2020-10-22 16:54:08.899066,2.89,6000,1795,pay2,2,2,0,29
2020-09-29 14:35:16.473377,0.5,6000,1228,pay1,3,2,164,47
2020-10-08 22:19:36.429860,5.01,10000,2626,pay1,4,4,466,45
2020-09-24 07:28:34.442092,3.03,6000,739,pay1,3,1,77,43
2020-08-31 15:06:37.479714,3.13,6000,1319,pay3,3,3,165,16
2020-09-29 19:00:19.385033,2.87,0,1591,pay2,1,1,17,40
2020-10-23 17:54:58.788073,2.78,6000,1368,pay1,6,1,286,4
2020-09-18 23:47:32.309852,3.23,6000,1978,pay2,6,1,121,35
2020-09-25 10:51:57.559834,3.73,6000,1038,pay1,1,1,55,36
2020-09-04 11:10:41.026979,1.65,6000,2373,pay3,20,6,157,13
2020-10-25 16:13:57.505980,4.22,11000,1666,pay2,3,1,434,20
2020-09-09 09:20:43.304042,0.75,10000,1454,pay2,3,3,441,7
2020-08-31 12:24:07.075715,3.73,12000,2460,pay2,3,2,353,47
2020-09-03 20:21:29.261035,1.1,6000,1263,pay1,2,2,65,33
2020-10-04 16:13:47.347666,2.68,10000,2473,pay2,6,1,481,47
2020-09-20 12:11:55.371737,3.11,6000,1289,pay1,3,2,338,23
2020-10-09 08:41:28.122388,2.04,6000,1262,pay1,1,1,479,23
2020-09-12 11:56:59.925562,1.22,6000,1156,pay1,2,2,495,22
2020-09-13 17:12:56.049632,5.36,17000,2784,pay1,3,2,388,38
2020-09-29 11:20:19.844534,1.45,10000,1179,pay2,2,2,63,2
2020-09-22 19:51:43.750058,8.46,16000,2047,pay1,1,1,304,25
2020-09-27 16:00:44.785720,6.33,26000,2045,pay2,3,2,465,36
2020-10-02 21:43:54.927721,0.56,6000,578,pay2,1,1,149,25
2020-10-10 18:26:38.705152,1.29,6000,2214,pay1,2,1,70,22
2020-08-31 14:39:05.281734,1.56,6000,816,pay1,3,3,230,9
2020-10-02 16:09:06.879329,0.57,12000,1448,pay2,6,1,262,17
2020-10-16 19:51:09.602618,0.83,6000,1829,pay1,3,3,284,40
2020-09-01 16:39:28.685444,3.82,10000,1412,pay2,3,2,264,19
2020-09-01 00:59:10.242075,5.11,1000,3250,pay3,3,3,58,43
2020-09-22 19:52:00.875455,1.76,7000,1833,pay1,1,1,288,36
2020-10-21 18:42:09.925639,5.9,12000,2734,pay2,2,2,436,49
2020-09-30 20:04:30.530566,0.26,7000,1963,pay2,6,3,378,10
2020-09-02 09:12:41.810569,0.92,6000,826,pay2,2,1,54,19
2020-09-25 18:07:29.850965,0.42,12000,1927,pay2,4,2,410,32
2020-09-20 11:17:29.791920,1.01,0,1462,pay1,2,2,56,9
2020-09-21 12:24:25.225558,0.86,10000,1229,pay2,5,5,22,8
2020-09-26 19:39:10.882287,2.07,6000,1536,pay1,1,1,47,20
2020-10-12 17:36:29.482015,1.92,10000,476,pay2,1,1,64,18
2020-09-12 16:42:42.872440,3.5,6000,932,pay1,1,1,435,13
2020-10-08 10:36:38.535803,2.16,12000,1504,pay3,4,3,276,49
2020-09-30 06:21:03.205846,2.98,5000,913,pay1,3,2,381,20
2020-10-02 13:44:49.193635,5.79,0,2050,pay1,1,1,181,41
2020-09-24 13:27:59.146399,3.73,6000,1373,pay2,2,1,344,1
2020-10-13 11:56:01.327873,3.53,6000,1091,pay1,1,1,340,46
2020-10-21 19:28:01.275962,0.35,6000,681,pay1,1,1,278,7
2020-08-31 10:53:45.458842,3.5,6000,1518,pay1,1,1,477,8
2020-10-06 13:32:30.878430,0.5,10000,326,pay3,1,1,461,39
2020-10-26 17:33:25.990142,1.6,6000,886,pay4,1,1,311,48
2020-09-11 13:48:52.315053,4.41,4000,1872,pay1,1,1,170,7
2020-10-23 17:00:18.774370,0.18,6000,976,pay1,1,1,344,32
2020-09-19 22:55:12.766016,1.52,6000,1137,pay2,3,2,87,35
2020-10-05 00:03:26.896457,3.47,6000,2310,pay1,1,1,325,16
2020-10-17 14:46:08.667931,0.72,6000,961,pay2,1,1,77,35
2020-09-09 20:17:04.144777,1.95,6000,1455,pay1,1,1,448,43
2020-09-01 00:44:44.685896,7.1,18000,1533,pay2,4,2,29,29
2020-09-26 15:36:39.849494,1.47,0,1136,pay3,2,1,252,8
2020-10-28 19:46:58.982958,2.33,6000,2064,pay1,8,5,399,13
2020-09-14 14:03:57.820522,5.16,0,1446,pay3,2,2,392,48
2020-09-02 11:37:42.399623,0.67,0,774,pay1,2,2,165,10
2020-10-17 16:21:36.188844,1.61,7000,1233,pay3,3,2,49,9
2020-09-16 12:23:36.306387,2.45,5000,1380,pay2,5,4,393,36
2020-09-27 16:10:29.186503,8.1,19000,3408,pay1,2,2,433,3
2020-10-16 22:49:45.742560,0.5,10000,873,pay2,2,2,382,13
2020-09-17 13:38:58.397860,1.58,12000,1567,pay1,1,1,58,25
2020-09-17 13:12:26.893360,1.83,6000,894,pay1,1,1,211,35
2020-09-07 06:08:56.891044,1.6,6000,624,pay2,1,1,428,16
2020-09-14 11:10:09.892729,2.02,0,791,pay1,1,1,69,1
2020-10-12 18:43:20.454159,2.21,6000,1533,pay1,2,2,73,49
2020-09-26 19:24:12.367175,4.24,7000,1102,pay2,3,3,389,17
2020-10-04 19:38:05.956900,0.87,6000,1170,pay3,3,2,244,26
2020-09-11 17:12:30.737301,0.45,6000,2199,pay2,1,1,285,19
2020-09-03 07:44:26.520432,2.95,6000,839,pay1,2,2,439,9
2020-09-25 17:33:34.722967,1.24,6000,896,pay1,2,2,133,38
2020-09-24 13:09:05.276004,1.88,6000,1918,pay1,1,1,331,20
2020-10-12 15:10:57.090009,1.1,5000,3100,pay2,5,3,120,9
2020-10-05 07:10:53.419342,3.31,7000,558,pay1,4,4,232,21
2020-09-21 13:13:02.365443,1.09,12000,1566,pay2,3,3,78,7
2020-09-27 20:33:10.098948,0.46,6000,826,pay1,3,2,189,43
2020-10-10 19:35:51.354727,3.08,6000,977,pay1,1,1,346,47
2020-10-26 12:55:45.925378,3.55,0,1499,pay1,6,3,175,35
2020-10-16 10:49:40.185454,2.3,3000,780,pay1,4,2,107,28
2020-10-24 07:21:40.968271,1.19,9000,814,pay2,2,1,428,1
2020-10-01 14:44:05.872290,6.49,12000,1557,pay3,2,2,398,37
2020-09-08 14:36:03.816242,0.74,12000,1047,pay3,2,1,285,23
2020-09-08 22:26:40.483068,1.18,10000,1666,pay2,1,1,166,8
2020-09-06 11:17:53.238026,6.94,24000,1378,pay4,8,5,135,42
2020-09-13 10:45:30.518666,2.68,0,996,pay2,2,1,453,24
2020-10-02 18:45:41.477232,5.0,9000,1893,pay1,2,1,85,46
2020-10-16 19:20:05.842306,0.39,6000,1169,pay1,1,1,53,5
2020-08-31 12:09:17.227826,2.32,10000,800,pay1,1,1,437,33
2020-10-21 18:19:37.821343,2.6,6000,1012,pay1,1,1,321,0
2020-10-10 17:56:47.209380,2.21,0,713,pay1,1,1,267,41
2020-09-20 18:49:02.872791,0.62,6000,1011,pay2,3,1,110,34
2020-09-09 06:45:14.883356,1.48,6000,586,pay1,3,2,307,38
2020-09-23 20:01:05.525968,6.12,200,2836,pay4,3,3,451,22
2020-09-16 17:44:21.443139,7.57,7000,2103,pay2,7,6,185,3
2020-09-09 12:56:01.058163,0.6,6000,888,pay4,1,1,308,9
2020-09-29 13:00:43.241970,3.9,12000,1839,pay2,4,3,35,28
2020-10-20 14:16:46.297021,2.99,6000,1048,pay3,1,1,261,45
2020-10-06 12:11:21.761571,1.17,0,2163,pay1,2,2,495,15
2020-10-08 11:19:31.244485,4.57,8000,2523,pay1,2,1,189,43
2020-10-17 19:45:02.069931,0.85,10000,1680,pay2,3,2,24,25
2020-09-30 07:40:25.479407,2.07,10000,793,pay2,2,1,166,14
2020-09-17 15:20:10.784848,7.91,18000,2367,pay1,2,1,5,2
2020-10-22 11:27:07.939510,3.19,0,1884,pay1,3,2,214,31
2020-09-28 10:26:32.591358,8.75,21000,4043,pay1,24,6,170,1
2020-10-25 10:33:22.640687,2.94,12000,2284,pay2,8,2,12,42
2020-10-18 19:18:49.652771,5.26,10000,1590,pay1,2,2,386,45
2020-10-15 15:59:43.932844,3.13,6000,1690,pay1,3,3,230,2
2020-10-20 12:02:15.809508,2.79,6000,1437,pay2,1,1,118,12
2020-09-23 22:33:54.422888,1.12,0,821,pay1,2,2,434,14
2020-10-18 14:51:54.086525,4.95,9000,1069,pay1,2,2,471,47
2020-10-01 16:59:51.234646,2.33,6000,1165,pay1,2,2,261,28
2020-09-03 09:47:39.338692,9.03,12000,2845,pay1,1,1,152,16
2020-09-11 19:06:50.521921,1.81,6000,1418,pay2,1,1,110,21
2020-10-17 20:32:28.841436,0.39,6000,1234,pay1,1,1,391,14
2020-09-18 16:13:50.325455,2.02,0,1945,pay1,10,7,351,37
2020-10-27 12:47:25.125536,1.16,7000,851,pay2,2,2,376,18
2020-10-25 11:07:47.556363,1.4,6000,1318,pay3,2,2,309,13
2020-09-29 23:22:47.532918,4.01,7000,969,pay1,1,1,399,27
2020-09-15 18:33:54.574723,5.65,15000,2120,pay2,3,3,263,35
2020-09-15 18:19:58.993050,1.7,6000,1221,pay2,6,4,455,17
2020-09-01 15:26:45.389291,5.52,14000,2864,pay2,1,1,243,31
2020-09-04 09:35:37.366989,5.34,11000,936,pay1,5,3,187,10
2020-09-28 20:02:36.216842,5.17,16000,740,pay2,2,1,414,32
2020-09-27 20:29:31.696430,0.78,10000,693,pay2,1,1,157,11
2020-08-31 10:41:59.597807,0.83,9000,889,pay1,3,3,197,49
2020-09-03 12:02:10.930234,2.99,0,2121,pay1,9,6,12,24
2020-10-07 21:59:52.077552,1.68,6000,1524,pay1,1,1,490,14
2020-10-24 18:56:00.112177,1.52,0,2019,pay1,3,3,211,45
2020-10-26 13:59:31.135534,6.04,9000,2770,pay2,3,2,112,12
2020-10-19 11:48:28.594961,2.56,0,1664,pay3,2,2,296,2
2020-10-09 21:45:19.030006,1.7,10000,1831,pay3,2,1,320,37
2020-10-25 11:36:42.111726,3.59,0,1523,pay1,2,2,313,40
2020-09-04 10:34:43.987995,2.81,0,2744,pay4,1,1,378,33
2020-10-17 20:46:58.672666,1.0,6000,1473,pay1,6,4,351,40
2020-09-28 11:12:31.092011,1.99,0,1309,pay3,4,4,335,33
2020-09-08 12:10:32.559719,4.13,8000,1469,pay1,10,2,32,23
2020-09-25 18:59:20.745408,1.4,2000,2174,pay2,1,1,229,47
2020-09-04 15:45:23.694702,3.88,10000,1668,pay2,2,2,174,21
2020-09-08 13:32:26.479854,2.75,12000,3071,pay2,3,2,333,0
2020-10-23 00:29:44.136265,1.14,6000,487,pay1,1,1,248,18
2020-09-21 10:04:13.911896,0.9,7000,824,pay3,2,2,49,10
2020-10-25 12:06:23.883303,6.7,12000,1658,pay1,2,1,125,25
2020-10-04 13:26:57.073486,1.12,6000,952,pay4,7,5,330,26
2020-09-01 13:02:35.067444,2.45,5000,1251,pay4,2,1,169,33
2020-09-16 19:28:09.539975,1.35,6000,909,pay1,11,5,90,16
2020-10-04 11:50:07.635109,1.73,0,790,pay1,3,2,488,13
2020-09-05 17:45:09.149599,0.67,0,2106,pay1,2,2,189,36
2020-09-08 14:20:26.682298,4.89,13000,1677,pay2,3,2,20,32
2020-09-29 19:35:14.665491,1.46,6000,737,pay1,2,2,339,16
2020-10-08 07:02:08.495281,1.45,6000,570,pay1,1,1,473,49
2020-09-07 13:57:19.817399,4.13,7000,1033,pay2,2,2,41,8
2020-09-22 20:06:23.376628,2.82,6000,1903,pay2,1,1,262,8
2020-10-10 16:27:15.843966,2.39,6000,705,pay1,2,1,158,49
2020-09-30 18:29:39.888883,4.75,7000,1596,pay3,1,1,315,1
2020-10-20 20:54:50.842740,3.19,1000,2989,pay1,1,1,375,6
2020-10-17 20:14:50.280963,2.86,0,613,pay3,2,2,241,38
2020-09-30 19:22:56.220586,1.81,10000,1315,pay2,3,3,388,39
2020-09-28 10:59:36.777511,4.13,1000,1780,pay1,6,4,61,38
2020-10-14 12:15:28.031587,2.47,6000,1538,pay2,1,1,436,19
2020-10-03 15:56:02.400500,2.77,12000,2455,pay1,5,4,73,9
2020-09-24 12:31:51.756455,1.43,6000,1003,pay4,3,2,248,32
2020-10-10 17:57:37.906608,11.33,15000,2190,pay3,3,1,158,31
2020-10-14 19:44:36.060657,2.05,6000,514,pay2,2,2,418,22
2020-09-20 16:05:21.107597,3.95,18000,2304,pay3,9,4,45,8
2020-09-04 15:29:53.510644,13.01,4000,2158,pay2,3,2,306,20
2020-10-12 18:11:08.973491,1.5,10000,1755,pay2,6,1,87,15
2020-09-05 15:00:43.209707,4.68,2000,3278,pay3,2,2,219,14
2020-09-11 21:01:46.550653,2.17,0,1462,pay1,2,2,440,35
2020-09-11 00:21:27.394481,4.76,12000,2155,pay2,3,3,313,11
2020-10-01 11:57:07.420016,4.14,0,1644,pay1,1,1,169,19
2020-09-30 11:46:14.132770,8.26,17000,2412,pay1,2,2,161,25
2020-09-07 17:27:26.079797,2.65,6000,1377,pay1,3,1,317,2
2020-10-20 11:19:04.475620,5.17,13000,1346,pay2,3,3,312,20
2020-09-01 20:04:29.094229,3.41,10000,1737,pay3,5,2,115,4
2020-09-01 12:46:53.801573,9.08,22000,1691,pay1,2,2,91,22
2020-10-02 10:13:57.648880,2.95,6000,893,pay1,3,1,337,17
2020-09-27 10:51:26.860290,0.4,6000,1363,pay2,3,3,94,9
2020-10-13 13:40:18.196642,5.85,0,1791,pay1,35,5,354,43
2020-10-18 15:25:55.851135,1.9,6000,664,pay1,6,4,434,31
2020-09-20 08:18:04.299768,0.87,9000,1704,pay2,1,1,77,37
2020-10-25 16:28:00.824571,1.14,11000,1144,pay1,1,1,282,29
2020-09-20 15:50:16.080804,3.04,6000,1169,pay1,3,3,287,16
2020-10-06 19:36:02.591417,1.4,6000,1761,pay2,4,4,401,41
2020-10-26 08:49:12.485219,2.75,6000,1405,pay2,2,2,389,47
2020-09-26 16:28:52.090004,1.27,6000,748,pay1,4,2,395,26
2020-09-10 18:55:43.256360,2.2,0,1082,pay3,2,1,168,45
2020-10-18 18:40:46.524845,1.45,6000,841,pay2,1,1,414,16
2020-09-14 10:17:12.311366,3.49,12000,1483,pay2,1,1,252,31
2020-10-18 13:32:00.963500,4.8,7000,2389,pay2,1,1,448,19
2020-09-28 13:27:43.735562,2.66,6000,965,pay3,1,1,51,26
2020-10-26 11:59:13.688711,1.31,0,848,pay3,4,1,63,14
2020-09-20 17:53:01.125073,2.6,10000,2297,pay2,4,2,141,24
2020-09-07 19:50:12.895637,0.23,6000,614,pay1,1,1,336,25
2020-10-09 15:36:30.472312,3.37,6000,1480,pay1,1,1,427,1
2020-10-04 11:45:43.147100,1.78,6000,1435,pay2,4,3,336,20
2020-10-16 18:26:51.192765,0.58,0,909,pay1,2,2,258,15
2020-10-28 16:02:06.905751,4.94,0,1403,pay2,3,2,273,47
2020-09-09 11:48:38.641034,3.02,10000,1368,pay2,1,1,101,24
2020-10-08 11:26:02.512256,3.04,5000,1092,pay3,9,6,405,22
2020-09-09 11:37:28.581109,3.62,12000,981,pay2,1,1,103,10
2020-10-03 16:09:34.789582,1.17,6000,917,pay3,1,1,359,2
2020-10-01 22:59:45.470158,0.74,6000,887,pay2,1,1,261,16
2020-09-20 13:09:18.038021,2.78,6000,2048,pay1,2,1,108,11
2020-10-08 07:08:23.553234,2.5,0,1186,pay3,2,1,27,42
2020-09-04 16:51:50.685060,1.51,9000,1393,pay2,2,1,279,28
2020-10-11 16:11:08.051487,1.16,1000,652,pay1,2,2,7,36
2020-10-08 13:14:46.632922,2.55,6000,996,pay3,1,1,288,12
2020-10-29 19:13:24.805537,3.73,6000,841,pay2,2,2,489,17
2020-09-14 06:34:53.662434,2.56,6000,669,pay1,2,2,499,38
2020-09-09 19:25:35.464183,1.43,6000,1016,pay3,1,1,381,35
2020-09-20 14:02:11.793228,3.11,0,1302,pay3,2,2,47,37
2020-10-04 19:11:12.789461,2.67,6000,1862,pay1,3,2,270,30
2020-09-13 19:44:24.018362,0.78,10000,1519,pay1,2,1,102,20
2020-10-14 20:06:13.074996,5.07,10000,1249,pay1,1,1,343,24
2020-09-16 19:46:22.789839,1.97,0,1264,pay2,2,1,469,0
2020-09-26 18:54:07.346915,2.74,6000,1237,pay1,4,4,485,47
2020-09-26 17:55:36.796409,2.08,10000,899,pay2,3,1,222,18
2020-09-27 20:43:52.466827,2.19,6000,1618,pay3,2,2,78,49
2020-09-02 13:46:59.280358,1.67,2000,4058,pay1,3,3,141,1
2020-09-28 15:40:07.327450,0.08,0,1329,pay3,2,1,121,17
2020-10-07 09:09:32.464715,6.35,12000,2017,pay1,1,1,474,41
2020-10-19 15:39:59.909901,0.78,6000,2028,pay4,5,2,442,40
2020-09-07 21:47:39.805560,2.71,6000,1374,pay3,2,1,339,21
2020-10-07 12:18:00.865771,8.52,26000,2210,pay2,4,1,236,7
2020-10-05 20:32:38.082579,0.33,6000,829,pay2,1,1,169,20
2020-09-30 20:07:38.805352,0.56,6000,1678,pay1,2,1,399,13
2020-10-23 16:25:57.635235,2.4,6000,1385,pay2,2,1,84,31
2020-09-21 18:25:03.431562,0.59,6000,847,pay1,3,2,189,36
2020-09-23 19:19:15.087898,3.57,10000,1109,pay2,1,1,494,8
2020-10-24 11:18:17.234315,2.39,5000,1807,pay2,1,1,343,24
2020-08-31 16:07:40.582972,4.87,13000,2132,pay2,4,4,428,11
2020-09-10 18:59:48.801291,4.28,7000,1957,pay2,1,1,254,25
2020-09-28 11:01:03.405644,1.61,6000,1185,pay1,1,1,170,7
2020-09-05 12:06:41.265422,2.29,6000,1321,pay1,3,2,346,6
2020-09-02 20:08:19.086125,1.02,6000,1885,pay2,2,1,310,16
2020-10-10 19:17:56.563397,0.76,6000,1390,pay1,2,2,49,20
2020-10-14 18:28:26.583658,3.05,6000,1309,pay1,4,4,344,22
2020-10-11 18:58:24.774600,1.24,6000,1240,pay3,3,1,460,0
2020-10-12 11:06:40.803553,1.81,5000,1314,pay2,1,1,32,10
2020-10-27 12:28:15.047945,1.32,0,1411,pay4,3,3,253,16
2020-10-23 18:04:41.452940,0.96,6000,1928,pay1,4,3,453,9
2020-09-06 19:20:38.199981,3.58,0,1758,pay3,5,4,387,0
2020-09-08 14:47:39.151394,1.31,5000,1207,pay2,1,1,89,26
2020-10-28 22:23:43.884993,1.16,10000,1158,pay2,2,2,141,27
2020-09-06 16:06:59.974166,5.15,10000,1037,pay3,1,1,152,48
2020-09-03 18:17:27.255602,5.39,7000,2381,pay2,6,2,449,32
2020-09-27 22:45:15.811150,2.61,6000,2198,pay2,3,3,12,13
2020-10-03 14:28:10.880458,0.32,9000,1088,pay2,2,2,113,33
2020-09-24 15:43:40.434051,4.66,0,2061,pay1,2,2,481,9
2020-09-24 16:21:10.601950,2.95,12000,1688,pay2,2,2,280,37
2020-09-18 00:18:04.603088,2.64,6000,887,pay2,2,2,423,31
2020-10-02 11:20:39.502255,4.32,7000,2099,pay1,4,2,257,46
2020-10-29 12:35:30.320784,5.19,2000,1431,pay1,5,5,409,32
2020-09-20 06:36:37.564778,9.56,20000,1487,pay3,4,4,341,15
2020-10-23 17:38:49.503994,3.09,6000,1508,pay1,4,3,352,8
2020-09-15 09:28:04.020586,2.62,10000,1367,pay2,1,1,126,8
2020-09-04 13:42:19.359337,8.48,20000,2160,pay4,12,6,134,24
2020-10-01 18:32:28.497839,1.12,6000,675,pay3,1,1,74,20
2020-09-27 18:48:23.240191,3.74,6000,1526,pay1,3,3,446,8
2020-10-05 10:38:05.519739,3.42,6000,1239,pay1,10,1,455,35
2020-10-02 11:25:21.146916,4.42,12000,996,pay2,2,2,78,2
2020-10-07 17:53:36.898470,2.53,6000,881,pay1,4,3,182,0
2020-09-06 10:56:45.643209,5.72,5000,3788,pay1,11,7,120,20
2020-10-11 16:06:58.993865,1.22,10000,738,pay2,4,1,141,0
2020-10-04 18:40:40.499534,5.33,16000,2771,pay1,1,1,431,40
2020-10-14 11:13:55.366908,4.56,3000,3058,pay4,7,2,390,14
2020-10-20 19:04:02.850608,4.76,2000,1714,pay3,1,1,236,1
2020-09-05 09:28:17.848249,2.93,12000,1937,pay2,2,2,189,42
2020-10-26 21:54:03.724125,0.15,6000,846,pay1,2,1,448,39
2020-10-20 11:24:43.038340,7.63,15000,2277,pay1,3,3,364,5
2020-09-12 18:10:44.090278,1.42,0,1072,pay4,3,2,66,14
2020-10-26 17:12:40.007592,0.96,12000,1897,pay2,1,1,89,46
2020-09-21 18:29:08.213088,2.04,6000,2509,pay4,1,1,268,47
2020-09-02 16:27:25.376489,1.0,6000,1129,pay2,1,1,202,7
2020-09-26 17:20:36.448296,2.63,10000,1074,pay2,1,1,247,46
2020-10-06 23:15:57.919766,5.17,11000,1926,pay3,1,1,80,45
2020-10-13 13:02:58.863871,4.02,7000,1232,pay1,1,1,350,14
2020-10-03 13:10:39.008966,0.72,6000,794,pay1,3,2,353,41
2020-09-02 18:22:42.147354,0.84,0,2014,pay3,5,4,257,43
2020-10-13 21:13:01.228089,9.56,19000,2070,pay1,1,1,432,35
2020-10-28 00:06:59.069208,4.82,0,1981,pay1,1,1,88,23
2020-10-05 10:45:06.599613,0.42,6000,1616,pay3,4,3,359,40
2020-10-15 17:36:37.910218,1.78,6000,1231,pay2,4,4,428,42
2020-10-15 11:31:44.804147,1.18,6000,1159,pay1,1,1,229,33
2020-09-08 00:39:50.722692,2.3,0,1289,pay4,2,2,67,7
2020-09-08 12:41:01.538291,0.1,6000,594,pay1,1,1,408,31
2020-10-02 18:57:10.989049,4.33,11000,1444,pay2,2,1,316,34
2020-10-01 12:49:36.699805,4.72,12000,1587,pay2,3,3,240,42
2020-09-21 12:50:27.435283,5.64,15000,1739,pay1,2,1,438,38
2020-09-05 15:31:57.394892,8.36,21000,2523,pay3,2,2,335,30
2020-09-25 11:51:46.027565,3.04,7000,983,pay2,2,1,348,41
2020-10-12 17:15:30.902855,2.53,12000,1896,pay2,2,2,472,28
2020-10-13 10:55:05.863960,1.88,6000,1632,pay2,8,6,335,12
2020-10-29 23:48:16.690183,2.12,0,1716,pay3,1,1,397,3
2020-09-03 12:25:00.172076,1.47,6000,1156,pay2,1,1,21,28
2020-10-15 14:14:51.371077,2.15,6000,2038,pay4,2,2,433,36
2020-09-03 01:05:44.100705,3.69,6000,880,pay3,2,2,89,45
2020-10-16 13:12:16.967684,4.51,2000,981,pay3,1,1,165,25
2020-10-12 19:09:53.785537,5.4,14000,1596,pay2,3,2,276,1
2020-10-11 10:57:12.593997,1.04,0,619,pay1,1,1,231,44
2020-10-23 18:51:19.440836,2.72,6000,2574,pay2,2,1,52,49
2020-10-02 11:38:29.354498,2.52,5000,1543,pay4,1,1,487,4
2020-10-02 19:23:56.123735,0.7,6000,361,pay1,5,3,307,14
2020-09-23 18:39:33.893597,4.56,0,1850,pay3,2,1,236,18
2020-09-26 12:49:02.637392,4.66,8000,1325,pay3,1,1,393,48
2020-10-11 18:25:39.064489,1.24,6000,921,pay1,2,2,397,4
2020-10-20 12:02:03.137039,0.34,6000,940,pay2,2,2,36,41
2020-09-24 18:40:37.858328,0.85,5000,1220,pay1,3,1,13,49
2020-10-29 17:10:39.632539,1.73,6000,1308,pay1,4,4,280,44
2020-10-02 12:33:15.019332,1.42,7000,1550,pay1,2,2,324,12
2020-10-07 14:58:49.533155,11.12,23000,2389,pay3,1,1,204,7
2020-10-27 11:01:05.419044,2.14,6000,1007,pay2,1,1,257,11
2020-10-03 18:14:18.800990,2.81,12000,862,pay2,6,5,66,25
2020-10-27 22:00:19.344581,2.45,6000,846,pay2,4,3,120,10
2020-10-11 22:18:39.522547,0.77,6000,1382,pay2,3,2,401,1
